"dropperid","itemid","minimum_quantity","maximum_quantity","chance","id"
7130200,1041102,1,1,800,9302
7130200,1041105,1,1,800,9303
7130200,1050055,1,1,700,9304
7130200,1050069,1,1,700,9305
7130200,1051066,1,1,700,9306
7130200,1060090,1,1,800,9307
7130200,1061093,1,1,800,9308
7130200,1061101,1,1,800,9309
7130200,1061104,1,1,800,9310
7130200,1072309,1,1,800,9311
7130200,1082100,1,1,1000,9312
7130200,1092015,1,1,700,9313
7130200,1322020,1,1,700,9314
7130200,1332018,1,1,500,9315
7130200,1332025,1,1,700,9316
7130200,1402012,1,1,700,9317
7130200,1472029,1,1,500,9318
7130200,1472030,1,1,700,9319
7130200,2000004,1,1,40000,9320
7130200,2000006,1,1,20000,9321
7130200,2040031,1,1,300,9322
7130200,2040302,1,1,300,9323
7130200,2040320,1,1,750,9324
7130200,2043701,1,1,300,9325
7130200,2044701,1,1,300,9326
7130200,2070004,1,1,400,9327
7130200,2384035,1,1,8000,9328
7130200,4000021,1,1,200000,9329
7130200,4000053,1,1,600000,9330
7130200,4003004,1,1,7000,9331
7130200,4004000,1,1,10000,9332
7130200,4006000,1,1,10000,9333
7130200,4010003,1,1,9000,9334
7130200,4020001,1,1,9000,9335
7130200,4130006,1,1,6000,9336
7130200,4130009,1,1,6000,9337
7130200,4130014,1,1,6000,9338
7130300,0,408,610,400000,9339
7130300,1002253,1,1,1500,9340
7130300,1002274,1,1,1500,9341
7130300,1002276,1,1,1500,9342
7130300,1002284,1,1,1500,9343
7130300,1041107,1,1,800,9344
7130300,1041121,1,1,800,9345
7130300,1050074,1,1,700,9346
7130300,1050080,1,1,700,9347
7130300,1051068,1,1,700,9348
7130300,1061104,1,1,700,9349
7130300,1061106,1,1,800,9350
7130300,1061120,1,1,800,9351
7130300,1072155,1,1,800,9352
7130300,1072166,1,1,700,9353
7130300,1072167,1,1,800,9354
7130300,1072203,1,1,800,9355
7130300,1072206,1,1,800,9356
7130300,1072212,1,1,800,9357
7130300,1072312,1,1,800,9358
7130300,1082110,1,1,1000,9359
7130300,1082123,1,1,700,9360
7130300,1082143,1,1,1000,9361
7130300,1302018,1,1,700,9362
7130300,1382009,1,1,700,9363
7130300,2000004,1,1,20000,9364
7130300,2000005,1,1,20000,9365
7130300,2002004,1,1,20000,9366
7130300,2040031,1,1,300,9367
7130300,2040823,1,1,300,9368
7130300,2041009,1,1,300,9369
7130300,2043210,1,1,300,9370
7130300,2044301,1,1,300,9371
7130300,2385020,1,1,8000,9372
7130300,4000148,1,1,600000,9373
7130300,4006001,1,1,10000,9374
7130300,4010006,1,1,9000,9375
7130300,4020006,1,1,9000,9376
7130300,4031170,1,1,500000,9377
7130300,4031171,1,1,100000,9378
7130300,4031175,1,1,400000,9379
7130300,4130000,1,1,6000,9380
7130400,1040102,1,1,8000,9381
7130400,1041094,1,1,8000,9382
7130400,1050058,1,1,7000,9383
7130400,1060090,1,1,8000,9384
7130400,1061093,1,1,8000,9385
7130400,1072309,1,1,8000,9386
7130400,1092016,1,1,7000,9387
7130400,1102021,1,1,10000,9388
7130400,1462009,1,1,5000,9389
7130400,1472024,1,1,5000,9390
7130400,2000004,1,1,999999,9391
7130400,2000006,1,1,999999,9392
7130400,2002003,1,1,200000,9393
7130400,2040302,1,1,3000,9394
7130400,2040504,1,1,3000,9395
7130400,2384021,1,1,8000,9396
7130400,4004003,1,1,100000,9397
7130400,4005001,1,1,7000,9398
7130400,4006001,1,1,100000,9399
7130400,4010001,1,1,90000,9400
7130400,4020001,1,1,90000,9401
7130400,4031232,1,1,1000000,9402
7130400,4130002,1,1,60000,9403
7130400,4130005,1,1,60000,9404
7130400,4130015,1,1,60000,9405
7130401,1032022,1,1,10000,9406
7130401,1040106,1,1,8000,9407
7130401,1051041,1,1,7000,9408
7130401,1060094,1,1,8000,9409
7130401,1072158,1,1,8000,9410
7130401,1072163,1,1,8000,9411
7130401,1412008,1,1,7000,9412
7130401,1422009,1,1,7000,9413
7130401,1442010,1,1,7000,9414
7130401,1452010,1,1,5000,9415
7130401,1482009,1,1,5000,9416
7130401,2000004,1,1,999999,9417
7130401,2000006,1,1,999999,9418
7130401,2002000,1,1,200000,9419
7130401,2040601,1,1,3000,9420
7130401,2040620,1,1,3000,9421
7130401,2040701,1,1,3000,9422
7130401,2044012,1,1,3000,9423
7130401,2044013,1,4,10000,9424
7130401,2070007,1,1,2000,9425
7130401,2384022,1,1,8000,9426
7130401,4004002,1,1,100000,9427
7130401,4006001,1,1,100000,9428
7130401,4010004,1,1,90000,9429
7130401,4010006,1,1,7000,9430
7130401,4020000,1,1,90000,9431
7130401,4031233,1,1,1000000,9432
7130401,4130006,1,1,60000,9433
7130401,4130015,1,1,60000,9434
7130402,1002637,1,1,15000,9435
7130402,1032019,1,1,10000,9436
7130402,1032022,1,1,10000,9437
7130402,1041092,1,1,8000,9438
7130402,1041101,1,1,8000,9439
7130402,1061091,1,1,8000,9440
7130402,1061100,1,1,8000,9441
7130402,1072155,1,1,8000,9442
7130402,1082090,1,1,10000,9443
7130402,1402012,1,1,7000,9444
7130402,1422005,1,1,7000,9445
7130402,1492022,1,1,1250,9446
7130402,2000004,1,1,999999,9447
7130402,2000006,1,1,999999,9448
7130402,2002006,1,1,200000,9449
7130402,2040024,1,1,3000,9450
7130402,2040534,1,1,3000,9451
4110301,0,132,195,400000,24243
7130402,2041007,1,1,3000,9453
7130402,2043001,1,1,3000,9454
7130402,2043112,1,1,3000,9455
7130402,2043113,1,4,10000,9456
7130402,2070007,1,1,2000,9457
7130402,2330003,1,1,5000,9458
7130402,2384023,1,1,8000,9459
7130402,4004001,1,1,100000,9460
7130402,4006000,1,1,100000,9461
7130402,4010006,1,1,90000,9462
7130402,4020006,1,1,90000,9463
7130402,4030012,1,1,10000,9464
7130402,4031234,1,1,1000000,9465
7130402,4130017,1,1,60000,9466
7130500,0,337,501,400000,9467
7130500,1002095,1,1,1500,9468
7130500,1032020,1,1,1000,9469
7130500,1051054,1,1,700,9470
7130500,1052122,1,1,700,9471
7130500,1072163,1,1,800,9472
7130500,1082110,1,1,1000,9473
7130500,1092016,1,1,700,9474
7130500,1102023,1,1,1000,9475
7130500,1332018,1,1,500,9476
7130500,1332025,1,1,700,9477
7130500,1422010,1,1,700,9478
7130500,1472028,1,1,500,9479
7130500,1492022,1,1,750,9480
7130500,2000004,1,1,20000,9481
7130500,2000006,1,1,20000,9482
7130500,2040002,1,1,300,9483
7130500,2040326,1,1,300,9484
7130500,2040623,1,1,300,9485
7130500,2040705,1,1,300,9486
7130500,2040824,1,1,300,9487
7130500,2384024,1,1,8000,9488
7130500,4000226,1,1,600000,9489
7130500,4000227,1,1,600000,9490
7130500,4000228,1,1,600000,9491
7130500,4004000,1,1,10000,9492
7130500,4006001,1,1,10000,9493
7130500,4010001,1,1,9000,9494
7130500,4020000,1,1,9000,9495
7130500,4032511,1,1,60000,9496
7130500,4130007,1,1,6000,9497
7130500,4130011,1,1,6000,9498
7130500,4130015,1,1,6000,9499
7130501,0,352,528,400000,9500
7130501,1002276,1,1,1500,9501
7130501,1041103,1,1,800,9502
7130501,1052122,1,1,700,9503
7130501,1061102,1,1,800,9504
7130501,1072178,1,1,800,9505
7130501,1082105,1,1,1000,9506
7130501,1092016,1,1,700,9507
7130501,1102027,1,1,1000,9508
7130501,1302018,1,1,700,9509
7130501,1472027,1,1,500,9510
7130501,1482021,1,1,700,9511
7130501,2000004,1,1,20000,9512
7130501,2000006,1,1,20000,9513
7130501,2040321,1,1,300,9514
7130501,2040505,1,1,300,9515
7130501,2040515,1,1,300,9516
7130501,2040625,1,1,300,9517
7130501,2043002,1,1,300,9518
7130501,2070005,1,1,400,9519
7130501,2384033,1,1,8000,9520
7130501,4000229,1,1,600000,9521
7130501,4000230,1,1,600000,9522
7130501,4004002,1,1,10000,9523
7130501,4006001,1,1,10000,9524
7130501,4010002,1,1,9000,9525
7130501,4020002,1,1,9000,9526
7130501,4031412,1,1,100000,9527
7130501,4032511,1,1,60000,9528
7130501,4130008,1,1,6000,9529
7130501,4130010,1,1,6000,9530
7130600,0,347,515,400000,9531
7130600,1002287,1,1,1500,9532
7130600,1051062,1,1,700,9533
7130600,1072211,1,1,800,9534
7130600,1082119,1,1,1000,9535
7130600,1332019,1,1,500,9536
7130600,1382012,1,1,700,9537
7130600,1452009,1,1,500,9538
7130600,2000004,1,1,20000,9539
7130600,2000006,1,1,20000,9540
7130600,2040512,1,1,300,9541
7130600,2041008,1,1,300,9542
7130600,2044010,1,1,300,9543
7130600,2044101,1,1,300,9544
7130600,2384028,1,1,8000,9545
7130600,4000260,1,1,600000,9546
7130600,4004002,1,1,10000,9547
7130600,4006001,1,1,10000,9548
7130600,4010000,1,1,9000,9549
7130600,4010001,1,1,9000,9550
7130600,4032511,1,1,60000,9551
7130600,4130001,1,1,6000,9552
7130600,4130005,1,1,6000,9553
7130600,4130017,1,1,6000,9554
7130601,1002252,1,1,1500,9555
7130601,1040106,1,1,800,9556
7130601,1052125,1,1,700,9557
7130601,1060094,1,1,800,9558
7130601,1072212,1,1,800,9559
7130601,1082125,1,1,1000,9560
7130601,1322019,1,1,700,9561
7130601,1412011,1,1,700,9562
7130601,1462009,1,1,500,9563
7130601,2000004,1,1,20000,9564
7130601,2000006,1,1,20000,9565
7130601,2040927,1,1,300,9566
7130601,2040928,1,1,750,9567
7130601,2043701,1,1,300,9568
7130601,2044602,1,1,300,9569
7130601,2044802,1,1,300,9570
7130601,2044804,1,1,750,9571
7130601,2048013,1,1,750,9572
7130601,2385002,1,1,8000,9573
7130601,4000261,1,1,600000,9574
7130601,4004003,1,1,10000,9575
7130601,4006000,1,1,10000,9576
7130601,4020001,1,1,9000,9577
7130601,4020007,1,1,9000,9578
7130601,4032511,1,1,60000,9579
7130601,4130003,1,1,6000,9580
7130601,4130011,1,1,6000,9581
7130601,4130016,1,1,6000,9582
7140000,0,361,540,400000,9583
7140000,1002094,1,1,1500,9584
7140000,1002273,1,1,1500,9585
7140000,1002277,1,1,1500,9586
7140000,1002287,1,1,1500,9587
7140000,1002338,1,1,1500,9588
7140000,1002640,1,1,1500,9589
7140000,1040107,1,1,800,9590
7140000,1040108,1,1,800,9591
7140000,1050082,1,1,700,9592
7140000,1050089,1,1,700,9593
7140000,1060095,1,1,800,9594
7140000,1060097,1,1,800,9595
7140000,1072182,1,1,800,9596
7140000,1072192,1,1,800,9597
7140000,1072207,1,1,800,9598
7140000,1082114,1,1,1000,9599
7140000,1082118,1,1,700,9600
7140000,1082128,1,1,1000,9601
7140000,1092025,1,1,700,9602
7140000,1432010,1,1,500,9603
7140000,1462011,1,1,500,9604
7140000,1462019,1,1,700,9605
7140000,2000006,1,1,20000,9606
7140000,2040502,1,1,300,9607
7140000,2040924,1,1,300,9608
7140000,2041001,1,1,300,9609
7140000,2041043,1,1,750,9610
7140000,2043015,1,1,300,9611
7140000,2385010,1,1,8000,9612
7140000,4000132,1,1,600000,9613
7140000,4004001,1,1,10000,9614
7140000,4006000,1,1,7000,9615
7140000,4007002,1,1,10000,9616
7140000,4010002,1,1,9000,9617
7140000,4020002,1,1,9000,9618
7140000,4031170,1,1,500000,9619
7140000,4031171,1,1,100000,9620
7140000,4031175,1,1,400000,9621
7140000,4130001,1,1,6000,9622
7140000,4130005,1,1,6000,9623
7160000,0,400,600,400000,9624
7160000,1002272,1,1,1500,9625
7160000,1002330,1,1,1500,9626
7160000,1032016,1,1,1000,9627
7160000,1040107,1,1,800,9628
7160000,1040115,1,1,700,9629
7160000,1041105,1,1,800,9630
7160000,1041115,1,1,800,9631
7160000,1050070,1,1,700,9632
7160000,1050075,1,1,700,9633
7160000,1051055,1,1,700,9634
7160000,1051057,1,1,700,9635
7160000,1051066,1,1,700,9636
7160000,1051077,1,1,700,9637
7160000,1060095,1,1,800,9638
7160000,1060104,1,1,700,9639
7160000,1061104,1,1,800,9640
7160000,1061114,1,1,800,9641
7160000,1072173,1,1,800,9642
7160000,1072197,1,1,800,9643
7160000,1082103,1,1,1000,9644
7160000,1082109,1,1,1000,9645
7160000,1082116,1,1,1000,9646
7160000,1082121,1,1,1000,9647
7160000,1082125,1,1,1000,9648
7160000,1082131,1,1,1000,9649
7160000,1452011,1,1,500,9650
7160000,1482021,1,1,700,9651
7160000,1492010,1,1,500,9652
7160000,2000002,1,1,20000,9653
7160000,2000006,1,1,20000,9654
7160000,2040619,1,1,300,9655
7160000,2041016,1,1,750,9656
7160000,2044401,1,1,300,9657
7160000,2070005,1,1,400,9658
7160000,2330003,1,1,500,9659
7160000,2385015,1,1,8000,9660
7160000,4000133,1,1,600000,9661
7160000,4001110,1,1,1000,9662
7160000,4004000,1,1,10000,9663
7160000,4006001,1,1,10000,9664
7160000,4007001,1,1,10000,9665
7160000,4010003,1,1,9000,9666
7160000,4020008,1,1,9000,9667
7160000,4031171,1,1,100000,9668
7160000,4130003,1,1,6000,9669
7160000,4130004,1,1,3000,9670
7160000,4130007,1,1,6000,9671
7160000,4130011,1,1,6000,9672
7160000,4131007,1,1,6000,9673
7220000,1032021,1,1,40000,9674
7220000,1302012,1,1,7000,9677
7220000,1312010,1,1,7000,9678
7220000,1322019,1,1,7000,9679
7220000,1332018,1,1,5000,9680
7220000,1372015,1,1,7000,9681
7220000,1382010,1,1,7000,9682
7220000,1402012,1,1,7000,9683
7220000,1412008,1,1,7000,9684
7220000,1422010,1,1,7000,9685
7220000,1432007,1,1,5000,9686
7220000,1442008,1,1,7000,9687
7220000,1452011,1,1,5000,9688
7220000,1462009,1,1,5000,9689
7220000,1472029,1,1,5000,9690
7220000,1482009,1,1,5000,9691
7220000,1492009,1,1,5000,9692
7220000,2000002,1,1,200000,9693
7220000,2000003,1,1,200000,9694
7220000,2002004,1,1,200000,9695
7220000,2002011,1,1,200000,9696
7220000,2022142,1,1,200000,9697
7220000,2040004,1,4,10000,9698
7220000,2040005,1,1,3000,9699
7220000,2040025,1,1,3000,9700
7220000,2040514,1,1,3000,9701
7220000,2040705,1,1,3000,9702
7220000,2040805,1,1,3000,9703
7220000,2040825,1,1,3000,9704
7220000,2040901,1,1,3000,9705
7220000,2041001,1,1,3000,9706
7220000,2041010,1,1,3000,9707
7220000,2041022,1,1,3000,9708
7220000,2041043,1,4,10000,9709
7220000,2043019,1,1,3000,9710
7220000,2043101,1,1,3000,9711
7220000,2043301,1,1,3000,9712
7220000,2043801,1,1,3000,9713
7220000,2044014,1,1,3000,9714
7220000,2044101,1,1,3000,9715
7220000,2044312,1,1,3000,9716
7220000,2044412,1,1,3000,9717
7220000,2044501,1,1,3000,9718
7220000,2044601,1,1,3000,9719
7220000,2044801,1,1,3000,9720
7220000,2044803,1,4,10000,9721
7220000,2048005,1,1,3000,9722
7220000,2049100,1,1,3000,9723
7220000,2060001,64,81,300000,9725
7220000,2061001,64,81,300000,9726
7220000,2070004,1,1,5000,9727
7220000,2388010,1,1,24000,9728
7220000,4000021,1,1,500000,9729
7220000,4000283,1,1,600000,9730
7220000,4000284,1,1,600000,9731
7220000,4000285,1,1,600000,9732
7220000,4004000,1,1,100000,9733
7220000,4010001,1,1,90000,9734
7220000,4010004,1,1,7000,9735
7220000,4020006,1,1,90000,9736
7220001,1002095,1,1,15000,9737
7220001,1002254,1,1,15000,9738
7220001,1002285,1,1,15000,9739
7220001,1002289,1,1,15000,9740
7220001,1002637,1,1,15000,9741
7220001,1040103,1,1,8000,9742
7220001,1040107,1,1,8000,9743
7220001,1041099,1,1,8000,9744
7220001,1041100,1,1,8000,9745
7220001,1050064,1,1,7000,9746
7220001,1050070,1,1,7000,9747
7220001,1051055,1,1,7000,9748
7220001,1051065,1,1,7000,9749
7220001,1052122,1,1,7000,9750
7220001,1072154,1,1,40000,9751
7220001,1072156,1,1,8000,9752
7220001,1072160,1,1,8000,9753
7220001,1072161,1,1,8000,9754
7220001,1072167,1,1,8000,9755
7220001,1072309,1,1,8000,9756
7220001,1082097,1,1,10000,9757
7220001,1082100,1,1,10000,9758
7220001,1082105,1,1,10000,9759
7220001,1082108,1,1,10000,9760
7220001,1082204,1,1,10000,9761
7220001,2000002,1,1,200000,9762
7220001,2000003,1,1,200000,9763
7220001,2002000,1,1,200000,9764
7220001,2002002,1,1,200000,9765
7220001,2040025,1,1,3000,9766
7220001,2040301,1,1,3000,9767
7220001,2040427,1,1,3000,9768
7220001,2040501,1,1,3000,9769
7220001,2040513,1,1,3000,9770
7220001,2040602,1,1,3000,9771
7220001,2040625,1,1,3000,9772
7220001,2040701,1,1,3000,9773
7220001,2040702,1,4,10000,9774
7220001,2040804,1,1,3000,9775
7220001,2040902,1,1,3000,9776
7220001,2040933,1,1,3000,9777
7220001,2041010,1,1,3000,9778
7220001,2041016,1,1,3000,9779
7220001,2041017,1,1,3000,9780
7220001,2043017,1,1,3000,9781
7220001,2043301,1,1,3000,9782
7220001,2043702,1,1,3000,9783
7220001,2043801,1,1,3000,9784
7220001,2044501,1,1,3000,9785
7220001,2044702,1,1,3000,9786
7220001,2044802,1,1,3000,9787
7220001,2044804,1,4,10000,9788
7220001,2044901,1,1,3000,9789
7220001,2044902,1,4,10000,9790
7220001,2060001,63,79,300000,9791
7220001,2061001,63,79,300000,9792
7220001,2070005,1,1,4000,9793
7220001,2388009,1,1,24000,9794
7220001,4000021,1,1,500000,9795
7220001,4000172,1,1,600000,9796
7220001,4004002,1,1,100000,9797
7220001,4010004,1,1,90000,9798
7220001,4020004,1,1,90000,9799
7220001,4031793,1,1,999999,9800
7220002,1302018,1,1,7000,9801
7220002,1312011,1,1,7000,9802
7220002,1322028,1,1,7000,9803
7220002,1332023,1,1,5000,9804
7220002,1372016,1,1,7000,9805
7220002,1382008,1,1,7000,9806
7220002,1402004,1,1,7000,9807
7220002,1412009,1,1,7000,9808
7220002,1422012,1,1,7000,9809
7220002,1432010,1,1,5000,9810
7220002,1442019,1,1,7000,9811
7220002,1452015,1,1,5000,9812
7220002,1462013,1,1,5000,9813
7220002,1472031,1,1,5000,9814
7220002,1482010,1,1,5000,9815
7220002,1492010,1,1,5000,9816
7220002,2000002,1,1,200000,9817
7220002,2000003,1,1,200000,9818
7220002,2002002,1,1,200000,9819
7220002,2002003,1,1,200000,9820
7220002,2022149,1,1,200000,9821
7220002,2040004,1,1,3000,9822
7220002,2040402,1,1,3000,9823
7220002,2040504,1,1,3000,9824
7220002,2040514,1,1,3000,9825
7220002,2040601,1,1,3000,9826
7220002,2040619,1,1,3000,9827
7220002,2040621,1,4,10000,9828
7220002,2040701,1,1,3000,9829
7220002,2040702,1,1,3000,9830
7220002,2040707,1,1,3000,9831
7220002,2040801,1,1,3000,9832
7220002,2041005,1,1,3000,9833
7220002,2041010,1,1,3000,9834
7220002,2041046,1,4,10000,9835
7220002,2043101,1,1,3000,9836
7220002,2044001,1,1,3000,9837
7220002,2044302,1,1,3000,9838
7220002,2044414,1,1,3000,9839
7220002,2044601,1,1,3000,9840
7220002,2044902,1,1,3000,9841
7220002,2044904,1,4,10000,9842
7220002,2049000,1,1,1500,9843
7220002,2060001,70,87,300000,9844
7220002,2061001,70,87,300000,9845
7220002,2388013,1,1,24000,9846
7220002,4000289,1,1,600000,9847
7220002,4000298,1,1,600000,9848
7220002,4003005,1,1,200000,9849
7220002,4004004,1,1,100000,9850
7220002,4010005,1,1,90000,9851
7220002,4020008,1,1,90000,9852
7220002,4031789,1,1,999999,9853
7220005,4032515,1,1,400000,9854
8090000,0,1000,1100,400000,9855
8090000,1002327,1,1,8500,9856
8090000,1032020,1,1,8500,9857
8090000,1040104,1,1,8500,9858
8090000,1050077,1,1,8500,9859
8090000,1072207,1,1,8500,9860
8090000,1082210,1,1,8500,9861
8090000,1102023,1,1,8500,9862
8090000,1332023,1,1,8500,9863
8090000,1382008,1,1,8500,9864
8090000,1412009,1,1,8500,9865
8090000,1462012,1,1,8500,9866
8090000,1482011,1,1,8500,9867
8090000,2022130,1,1,200000,9868
8090000,2022191,1,1,200000,9869
8090000,2040519,1,1,4500,9870
8090000,2041014,1,1,4500,9871
8090000,2044601,1,1,4500,9872
8090000,2044705,1,1,4500,9873
8090000,2044809,1,1,4500,9874
8090000,2290045,1,1,4000,9875
8090000,2385023,1,1,8000,9876
8090000,4000418,1,1,600000,9877
8110300,1002288,1,1,1500,9878
8110300,1040107,1,1,800,9879
8110300,1060095,1,1,800,9880
8110300,1072158,1,1,800,9881
8110300,1082114,1,1,1000,9882
8110300,1102031,1,1,1000,9883
8110300,1312010,1,1,700,9884
8110300,1442008,1,1,700,9885
8110300,1442024,1,1,700,9886
8110300,1452011,1,1,500,9887
8110300,2000002,1,1,20000,9888
8110300,2000005,1,1,20000,9889
8110300,2000006,1,1,20000,9890
8110300,2041005,1,1,300,9891
8110300,2041046,1,1,750,9892
8110300,2044602,1,1,300,9893
8110300,2044807,1,1,300,9894
8110300,2044902,1,1,300,9895
8110300,2044904,1,1,750,9896
8110300,2070005,1,1,400,9897
8110300,2385008,1,1,8000,9898
8110300,4000355,1,1,600000,9899
8110300,4004000,1,1,10000,9900
8110300,4006000,1,1,10000,9901
8110300,4010005,1,1,9000,9902
8110300,4020005,1,1,9000,9903
8110300,4031737,1,1,400000,9904
8110300,4031740,1,1,40000,9905
8110300,4130012,1,1,6000,9906
8110300,4130013,1,1,6000,9907
8120102,1002640,1,1,700,9908
8120102,1040110,1,1,700,9909
8120102,1041107,1,1,700,9910
8120102,1072179,1,1,700,9911
8120102,1082112,1,1,700,9912
8120102,1102028,1,1,700,9913
8120102,1452011,1,1,700,9914
8120102,2044113,1,1,750,9915
8120102,2049000,1,1,400,9916
8120102,2330004,1,1,400,9917
8120102,4000552,1,1,200000,9918
8120102,4004002,1,1,3000,9919
8120102,4010000,1,1,7000,9920
8120102,4020000,1,1,7000,9921
8120103,1002339,1,1,700,9922
8120103,1032022,1,1,700,9923
8120103,1051057,1,1,700,9924
8120103,1052125,1,1,700,9925
8120103,1072173,1,1,700,9926
8120103,1082112,1,1,700,9927
8120103,1102030,1,1,700,9928
8120103,1382010,1,1,700,9929
8120103,1462012,1,1,700,9930
8120103,1472029,1,1,700,9931
8120103,2000002,1,1,40000,9932
8120103,2000005,1,1,40000,9933
8120103,2000006,1,1,40000,9934
8120103,2040028,1,1,750,9935
8120103,2040316,1,1,750,9936
8120103,2040707,1,1,750,9937
8120103,2043015,1,1,750,9938
8120103,2043301,1,1,750,9939
8120103,2049000,1,1,400,9940
8120103,2070005,1,1,400,9941
8120103,2330003,1,1,400,9942
8120103,4000553,1,1,200000,9943
8120103,4004001,1,1,3000,9944
8120103,4006001,1,1,7000,9945
8120103,4010006,1,1,7000,9946
8120103,4020007,1,1,7000,9947
8120104,1002272,1,1,700,9948
8120104,1002330,1,1,700,9949
8120104,1032016,1,1,700,9950
8120104,1040107,1,1,700,9951
8120104,1040115,1,1,700,9952
8120104,1041105,1,1,700,9953
8120104,1050070,1,1,700,9954
8120104,1050075,1,1,700,9955
8120104,1051057,1,1,700,9956
8120104,1051066,1,1,700,9957
8120104,1051077,1,1,700,9958
8120104,1060095,1,1,700,9959
8120104,1060104,1,1,700,9960
8120104,1061104,1,1,700,9961
8120104,1072173,1,1,700,9962
8120104,1072197,1,1,700,9963
8120104,1082103,1,1,700,9964
8120104,1082109,1,1,700,9965
8120104,1082116,1,1,700,9966
8120104,1082121,1,1,700,9967
8120104,1082125,1,1,700,9968
8120104,1082131,1,1,700,9969
8120104,1452011,1,1,700,9970
8120104,2000002,1,1,40000,9971
8120104,2000006,1,1,40000,9972
8120104,2040621,1,1,750,9973
8120104,2044401,1,1,750,9974
8120104,2049000,1,1,400,9975
8120104,2070005,1,1,400,9976
8120104,2330003,1,1,400,9977
8120104,4000554,1,1,200000,9978
8120104,4001110,1,1,7000,9979
8120104,4004000,1,1,3000,9980
8120104,4006001,1,1,7000,9981
8120104,4010003,1,1,7000,9982
8120104,4020008,1,1,7000,9983
8120105,1002328,1,1,700,9984
8120105,1032023,1,1,700,9985
8120105,1051080,1,1,700,9986
8120105,1072183,1,1,700,9987
8120105,1082122,1,1,700,9988
8120105,1092025,1,1,700,9989
8120105,1372016,1,1,700,9990
8120105,1432030,1,1,700,9991
8120105,1442044,1,1,700,9992
8120105,1462015,1,1,700,9993
8120105,1472031,1,1,700,9994
8120105,1482010,1,1,700,9995
8120105,2000002,1,1,40000,9996
8120105,2000005,1,1,40000,9997
8120105,2000006,1,1,40000,9998
8120105,2040325,1,1,750,9999
8120105,2041014,1,1,750,10000
8120105,2043216,1,1,750,10001
8120105,2044001,1,1,750,10002
8120105,2049000,1,1,400,10003
8120105,2070006,1,1,400,10004
8120105,2330003,1,1,400,10005
8120105,2330004,1,1,400,10006
8120105,4000555,1,1,200000,10007
8120105,4004003,1,1,3000,10008
8120105,4006001,1,1,7000,10009
8120105,4010003,1,1,7000,10010
8120105,4020003,1,1,7000,10011
8120106,1002253,1,1,700,10012
8120106,1002274,1,1,700,10013
8120106,1002276,1,1,700,10014
8120106,1002284,1,1,700,10015
8120106,1041107,1,1,700,10016
8120106,1041121,1,1,700,10017
8120106,1050074,1,1,700,10018
8120106,1051068,1,1,700,10019
8120106,1061106,1,1,700,10020
8120106,1061120,1,1,700,10021
8120106,1072155,1,1,700,10022
8120106,1072167,1,1,700,10023
8120106,1072203,1,1,700,10024
8120106,1072206,1,1,700,10025
8120106,1072212,1,1,700,10026
8120106,1072312,1,1,700,10027
8120106,1082110,1,1,700,10028
8120106,1082143,1,1,700,10029
8120106,1302018,1,1,700,10030
8120106,2000004,1,1,40000,10031
8120106,2000005,1,1,40000,10032
8120106,2002004,1,1,10000,10033
4230125,0,128,189,400000,24247
8120106,2040823,1,1,750,10035
8120106,2041009,1,1,750,10036
8120106,2043210,1,1,750,10037
8120106,2044301,1,1,750,10038
8120106,2049000,1,1,400,10039
8120106,4000556,1,1,200000,10040
8120106,4006001,1,1,7000,10041
8120106,4010006,1,1,7000,10042
8120106,4020006,1,1,7000,10043
8120107,1002253,1,1,700,10044
8120107,1002274,1,1,700,10045
8120107,1002276,1,1,700,10046
8120107,1002284,1,1,700,10047
8120107,1041107,1,1,700,10048
8120107,1041121,1,1,700,10049
8120107,1050074,1,1,700,10050
8120107,1051068,1,1,700,10051
8120107,1061106,1,1,700,10052
8120107,1061120,1,1,700,10053
8120107,1072155,1,1,700,10054
8120107,1072167,1,1,700,10055
8120107,1072203,1,1,700,10056
8120107,1072206,1,1,700,10057
8120107,1072212,1,1,700,10058
8120107,1072312,1,1,700,10059
8120107,1082110,1,1,700,10060
8120107,1082143,1,1,700,10061
8120107,1302018,1,1,700,10062
8120107,2000004,1,1,40000,10063
8120107,2000005,1,1,40000,10064
8120107,2002004,1,1,10000,10065
4230122,0,120,177,400000,24246
8120107,2040823,1,1,750,10067
8120107,2041009,1,1,750,10068
8120107,2043210,1,1,750,10069
8120107,2044301,1,1,750,10070
8120107,2049000,1,1,400,10071
8120107,4000556,1,1,200000,10072
8120107,4006001,1,1,7000,10073
8120107,4010006,1,1,7000,10074
8120107,4020006,1,1,7000,10075
8130100,0,1621,2387,400000,10076
8130100,1092009,1,1,40000,10077
8130100,1092016,1,1,7000,10078
8130100,1302012,1,1,7000,10079
8130100,1312010,1,1,7000,10080
8130100,1322019,1,1,7000,10081
8130100,1332018,1,1,5000,10082
8130100,1332019,1,1,5000,10083
8130100,1382007,1,1,7000,10084
8130100,1402012,1,1,7000,10085
8130100,1412008,1,1,7000,10086
8130100,1422010,1,1,7000,10087
8130100,1432007,1,1,5000,10088
8130100,1442008,1,1,7000,10089
8130100,1452009,1,1,5000,10090
8130100,1462009,1,1,5000,10091
8130100,1472026,1,1,5000,10092
8130100,1482009,1,1,5000,10093
8130100,1492009,1,1,5000,10094
8130100,2000004,1,1,999999,10095
8130100,2000005,1,1,999999,10096
